OriginalCityStateID,NewCityStateID,City,OriginalState,NewState,MatchValue,MlInputCity,MlPredictedState,MlConfidence
westpalmbeachfl,westpalmbeachfl,west palm beach,FL,FL,100.0,west palm beach,FL,0.9879429214872664
lveitnownpr,lveitnownpr,lveitnown,PR,PR,88.88888888888889,lveitnown,PA,0.0259794308996445
mexicomo,mexicomo,mexico,MO,MO,100.0,mexico,ME,0.1503435761579833
manuelgarciatx,manuelgarciatx,manuel garcia,TX,TX,83.33333333333334,manuel garcia,PR,0.1807142533256778
elkgroveca,elkgroveca,elk grove,CA,CA,100.0,elk grove,UT,0.1402746573320661
baldwinga,baldwinga,baldwin,GA,GA,100.0,baldwin,AL,0.1664910042713268
nseadal,nseadfl,nsead,AL,FL,83.33333333333334,nsead,PA,0.0259794308996445
gatesor,gatesaz,gates,OR,AZ,75.0,gates,NY,0.1927384291075669
hungerfordtx,hungerfordoh,hungerford,TX,OH,83.33333333333334,hungerford,PA,0.0259794308996445
spokanecreekdmt,spokanecreekwa,spokane creek,DMT,WA,90.5,spokane creek,WA,0.7776977319965132
sedonaaz,sedonaaz,sedona,AZ,AZ,100.0,sedona,AZ,0.6801055255231105
blocktonia,blocktonma,blockton,IA,MA,87.5,blockton,PA,0.0259794308996445
rioblancopr,rioblancowi,rio blanco,PR,WI,90.5,rio blanco,CO,0.4154412567084645
louisvilleoh,louisvilleoh,louisville,OH,OH,100.0,louisville,KY,0.0679145607803535
naturalbridgeal,naturalbridgela,natural bridge,AL,LA,85.71428571428571,natural bridge,LA,0.3358022930574436
sunsettx,sunsetfl,sunset,TX,FL,100.0,sunset,MO,0.1298505829339445
fatihsd,fatihca,fatih,SD,CA,75.0,fatih,PA,0.0259794308996445
bridgevillede,bridgevillede,bridgeville,DE,DE,100.0,bridgeville,DE,0.7424683033736432
bathewv,bathme,bath,EWV,ME,100.0,bath,ME,0.4705219978591355
chesteria,chesterca,chester,IA,CA,100.0,chester,PA,0.1428052403286012
bourbonmo,bourbonmo,bourbon,MO,MO,100.0,bourbon,KS,0.3449588594147083
viennasd,viennaga,vienna,SD,GA,100.0,vienna,LA,0.1638902966891961
marissail,marissail,marissa,IL,IL,100.0,marissa,IL,0.0516646472090248
estellinetx,estellineca,estelline,TX,CA,88.88888888888889,estelline,PA,0.0259794308996445
lakemohawknj,lakemohawknj,lake mohawk,NJ,NJ,100.0,lake mohawk,NJ,0.1142539896761653
nasellewa,naselleil,naselle,WA,IL,87.5,naselle,PA,0.0259794308996445
newberrysc,newberrysc,newberry,SC,SC,100.0,newberry,SC,0.6537005082418199
burkeva,burkeva,burke,VA,VA,100.0,burke,ND,0.2513930582921851
garettpa,garettca,garett,PA,CA,100.0,garett,MD,0.0494011221147193
fergusfallsmn,fergusfallsmn,fergus falls,MN,MN,100.0,fergus falls,MT,0.7420366963485113
waxahachietx,waxahachietx,waxahachie,TX,TX,100.0,waxahachie,TX,0.0311476746087125
phippsburgcf,phippsburgme,phippsburg,CF,ME,100.0,phippsburg,ME,0.3322657651333693
martinsburgmo,martinsburgpa,martinsburg,MO,PA,100.0,martinsburg,WV,0.3559093082850805
annandalenj,annandalenj,annandale,NJ,NJ,100.0,annandale,MN,0.0799882153755823
palmdaleca,palmdaleca,palmdale,CA,CA,100.0,palmdale,CA,0.0424904220119366
whitecloudi,whitecloudmi,white cloud,I,MI,100.0,white cloud,MI,0.1011795833248739
highgrovec,highgroveca,highgrove,C,CA,100.0,highgrove,CA,0.0431560550707599
mitchellga,mitchellil,mitchell,GA,IL,100.0,mitchell,IA,0.1222353668767174
rollinghillsky,rollinghillsca,rolling hills,KY,CA,100.0,rolling hills,CA,0.281737372393187
icehousecanyonaz,icehousecanyonca,icehouse canyon,AZ,CA,75.0,icehouse canyon,AZ,0.7140765210970969
oksprisgsaz,oksprisgswy,ok sprisgs,AZ,WY,83.33333333333334,ok sprisgs,AK,0.1332562305637953
fairfieldgladetn,fairfieldgladetn,fairfield glade,TN,TN,100.0,fairfield glade,TN,0.1913479094791108
pabplicosc,pabplicosc,pabplico,SC,SC,87.5,pabplico,PA,0.0259794308996445
ploveria,ploverwi,plover,IA,WI,100.0,plover,WI,0.0452684678024591
rusotnla,rusotnla,rusotn,LA,LA,83.33333333333334,rusotn,PA,0.0259794308996445
woodlakemn,woodlakeil,wood lake,MN,IL,88.88888888888889,wood lake,WI,0.2150794640423443
glendoraj,glendoraca,glendora,J,CA,100.0,glendora,CA,0.0557964026969321
newportoh,newportoh,newport,OH,OH,100.0,newport,RI,0.5975481294737791
shontoaz,shontoct,shonto,AZ,CT,85.71428571428571,shonto,PA,0.0259794308996445
fillmoreil,fillmoreca,fillmore,IL,CA,100.0,fillmore,UT,0.1727224572485875
buckshotaz,buckshotme,buckshot,AZ,ME,77.77777777777779,buckshot,PA,0.0259794308996445
ogemawiv,ogemaga,ogema,WIV,GA,80.0,ogema,PA,0.0259794308996445
farmersvilleil,farmersvilleca,farmersville,IL,CA,100.0,farmersville,OH,0.0364449054050466
maustonwi,maustonwi,mauston,WI,WI,100.0,mauston,WI,0.0452684678024591
koontzlakein,koontzlakein,koontz lake,IN,IN,100.0,koontz lake,IN,0.2726517898958145
nebwurgwi,nebwurgwi,nebwurg,WI,WI,85.71428571428571,nebwurg,PA,0.0259794308996445
marionla,marional,marion,LA,AL,100.0,marion,WV,0.095583947412658
pleasanthillia,pleasanthillia,pleasant hill,IA,IA,100.0,pleasant hill,TN,0.1637083714103221
butlervilleoh,butlervillemi,butlerville,OH,MI,90.9090909090909,butlerville,PA,0.0259794308996445
grovelandid,grovelandfl,groveland,ID,FL,100.0,groveland,MA,0.1150724059179982
garysonok,garysonin,garyson,OK,IN,90.5,garyson,PA,0.0259794308996445
ceibapr,ceibapr,ceiba,PR,PR,100.0,ceiba,PR,0.5092608523248262
iatanmo,iatanla,iatan,MO,LA,90.5,iatan,PA,0.0259794308996445
gerevanleny,gerevanleny,gerevanle,NY,NY,83.33333333333334,gerevanle,PA,0.0259794308996445
hughessprinsgtx,hughessprinsgtx,hughes sprinsg,TX,TX,92.85714285714286,hughes sprinsg,SD,0.3318650543303202
sotuhgatefl,sotuhgatefl,sotuhgate,FL,FL,88.88888888888889,sotuhgate,PA,0.0259794308996445
daytojx,daytoin,dayto,JX,IN,83.33333333333334,dayto,NV,0.1594919177294303
oilcityla,oilcitypa,oil city,LA,PA,100.0,oil city,VA,0.1010532023008405
buckinghamcourthouseva,buckinghamcourthouseva,buckingham courthouse,VA,VA,90.5,buckingham courthouse,VA,0.4842884316749888
fnrmingdalegy,fnrmingdaleme,fnrmingdale,GY,ME,100.0,fnrmingdale,PA,0.0259794308996445
mounthermonza,mounthermonca,mount hermon,ZA,CA,100.0,mount hermon,VA,0.1619158440593257
howey-i-the-hillsfl,howey-i-the-hillsfl,howey-i-the-hills,FL,FL,94.44444444444444,howey-i-the-hills,FL,0.1877177319656794
thomasok,thomasok,thomas,OK,OK,100.0,thomas,NE,0.1900198110226973
warsawmo,warsawmo,warsaw,MO,MO,100.0,warsaw,MO,0.0591121687861321
sutto-nalpineak,sutto-nalpineak,sutto-nalpine,AK,AK,92.3076923076923,sutto-nalpine,NH,0.1151105154091691
bellwoodpa,bellwoodpa,bellwood,PA,PA,100.0,bellwood,VA,0.0697473668528976
olindaih,olindaca,olinda,IH,CA,83.33333333333334,olinda,HI,0.0406368623278877
reedcreeka,reedcreekga,reed creek,A,GA,100.0,reed creek,MI,0.2581480258008816
katnscitypf,katnscitytx,katns city,PF,TX,81.81818181818183,katns city,VA,0.4645090331104248
shannonms,shannonms,shannon,MS,MS,100.0,shannon,AR,0.2473988202159298
ranchocucamongaca,ranchocucamongaca,rancho cucamonga,CA,CA,100.0,rancho cucamonga,CA,0.4673414832231271
lewisvillemn,lewisvillear,lewisville,MN,AR,100.0,lewisville,AR,0.1191251047910641
chewevahwa,chewevahwa,chewevah,WA,WA,87.5,chewevah,PA,0.0259794308996445
hopatcongnj,hopatcongnj,hopatcong,NJ,NJ,100.0,hopatcong,NJ,0.4104799872667241
venturaia,venturaca,ventura,IA,CA,100.0,ventura,CA,0.1309449889835721
twinlakesnm,twinlakesnm,twin lakes,NM,NM,100.0,twin lakes,NM,0.2230366641537482
casperwy,casperwy,casper,WY,WY,100.0,casper,WY,0.3017530946300409
seabrookfarmsnj,seabrookfarmsnj,seabrook farms,NJ,NJ,100.0,seabrook farms,AZ,0.1384792071751911
madisnheightsmi,madisnheightsmi,madisn heights,MI,MI,93.33333333333331,madisn heights,OH,0.1588054105141834
mckeeky,mckeeky,mckee,KY,KY,100.0,mckee,KY,0.046381182881054
applecanyonlakeil,applecanyonlakepa,apple canyon lake,IL,PA,90.5,apple canyon lake,AZ,0.2837668218300581
lexingtonky,lexingtonky,lexington,KY,KY,100.0,lexington,SC,0.1715663995927168
albami,albaal,alba,MI,AL,100.0,alba,PA,0.0259794308996445
gravettear,gravettear,gravette,AR,AR,100.0,gravette,AR,0.1595098746905106
hughesvillepa,hughesvillepa,hughesville,PA,PA,100.0,hughesville,MD,0.1201021396296034
centervilleia,centervilleia,centerville,IA,IA,100.0,centerville,UT,0.1217844580125197
cedargrovefl,cedargrovefl,cedar grove,FL,FL,100.0,cedar grove,OR,0.2292609196321648
hydenky,hydenky,hyden,KY,KY,100.0,hyden,CO,0.0561543501677916
ravennatx,ravennami,ravenna,TX,MI,100.0,ravenna,NE,0.0635170722117074
comancheok,comancheok,comanche,OK,OK,100.0,comanche,OK,0.3526112894314917
argonnewi,argonneal,argonne,WI,AL,90.5,argonne,PA,0.0259794308996445
mortonms,mortonms,morton,MS,MS,100.0,morton,ND,0.2967594473840308
sunizonaaz,sunizonaal,sunizona,AZ,AL,85.71428571428571,sunizona,PA,0.0259794308996445
st.petersburgpa,st.petersburgfl,st. petersburg,PA,FL,100.0,st. petersburg,VT,0.2512924410330062
srpinglaketx,srpinglaketx,srpinglake,TX,TX,83.33333333333334,srpinglake,PA,0.0259794308996445
unalakleetak,unalakleetca,unalakleet,AK,CA,88.88888888888889,unalakleet,PA,0.0259794308996445
pottsgrovepa,pottsgrovepa,pottsgrove,PA,PA,100.0,pottsgrove,PA,0.0361012609900843
tqmbstoneaz,tqmbstoneaz,tqmbstone,AZ,AZ,88.88888888888889,tqmbstone,PA,0.0259794308996445
fayettemo,fayettemo,fayette,MO,MO,100.0,fayette,IA,0.1272197380224886
lovelandco,lovelandco,loveland,CO,CO,100.0,loveland,CO,0.1311956946448954
flemingtonwv,flemingtonnj,flemington,WV,NJ,100.0,flemington,NJ,0.1229349295284587
salema,salemar,salem,A,AR,100.0,salem,WI,0.0999207471563292
lincroftnj,lincroftnj,lincroft,NJ,NJ,100.0,lincroft,NJ,0.0759671633685274
howardcitymi,howardcitymi,howard city,MI,MI,100.0,howard city,NE,0.1532035573041449
chelseaok,chelseaok,chelsea,OK,OK,100.0,chelsea,VT,0.2893460038874758
trego-rohrersvillestationmd,trego-rohrersvillestationmi,trego-rohrersville station,MD,MI,69.23076923076923,trego-rohrersville station,KS,0.1631538117265148
elvodnc,elvodnv,elvod,NC,NV,75.0,elvod,PA,0.0259794308996445
winfieldia,winfieldia,winfield,IA,IA,100.0,winfield,KS,0.107926376902884
mabieca,mabienm,mabie,CA,NM,80.0,mabie,PA,0.0259794308996445
merrittislandfl,merrittislandfl,merritt island,FL,FL,100.0,merritt island,FL,0.2076463027299209
universityparkmd,universityparkmd,university park,MD,MD,100.0,university park,NM,0.1871267180784799
forestvillepa,forestvilleca,forestville,PA,CA,100.0,forestville,MD,0.1114319446628994
desotoia,desotoia,de soto,IA,IA,100.0,de soto,MS,0.2073053966460315
dalevillewa,dalevilleal,daleville,WA,AL,100.0,daleville,AL,0.2428900492275882
wascoca,wascoca,wasco,CA,CA,100.0,wasco,OR,0.6331705330521431
hoovenoh,hoovenal,hooven,OH,AL,83.33333333333334,hooven,PA,0.0259794308996445
kupreanofak,kupreanofhi,kupreanof,AK,HI,71.42857142857143,kupreanof,PA,0.0259794308996445
templetonva,templetonca,templeton,VA,CA,100.0,templeton,MA,0.1096552918693583
powersor,powersmo,powers,OR,MO,80.0,powers,WI,0.2249735667325828
springlakeparkmn,springlakeparkmn,spring lake park,MN,MN,100.0,spring lake park,MN,0.2452735626816626
quartzhillca,quartzhillca,quartz hill,CA,CA,100.0,quartz hill,CA,0.0802717700455691
milkyo,milkme,milk,YO,ME,75.0,milk,PA,0.0259794308996445
langelothpa,langelothpa,langeloth,PA,PA,75.0,langeloth,PA,0.0259794308996445
lofallwa,lofallwa,lofall,WA,WA,100.0,lofall,WA,0.0974155803818248
elginmn,elginmn,elgin,MN,MN,100.0,elgin,IL,0.119501922247742
renwickia,renwickla,renwick,IA,LA,85.71428571428571,renwick,PA,0.0259794308996445
promptwnpa,promptwntn,promptwn,PA,TN,80.0,promptwn,PA,0.0259794308996445
radersburgmt,radersburgmd,radersburg,MT,MD,90.0,radersburg,PA,0.0259794308996445
moquinonm,moquinowi,moquino,NM,WI,83.33333333333334,moquino,PA,0.0259794308996445
equalityil,equalityca,equality,IL,CA,66.66666666666666,equality,PA,0.0259794308996445
denmarkia,denmarkme,denmark,IA,ME,100.0,denmark,ME,0.1521885846928525
camanchenorthshorec,camanchenorthshoreia,camanche north shore,C,IA,90.5,camanche north shore,MD,0.1399005591940899
paradisenv,paradisenv,paradise,NV,NV,100.0,paradise,NV,0.2859646379004008
miamibeachfl,miamibeachfl,miami beach,FL,FL,100.0,miami beach,FL,0.9318245851773794
colomami,colomami,coloma,MI,MI,100.0,coloma,MI,0.0422036710995163
speednc,speedco,speed,NC,CO,80.0,speed,PA,0.0259794308996445
altamontpa,altamontil,altamont,PA,IL,100.0,altamont,TN,0.0841071685156685
rapidsny,rapidsny,rapids,NY,NY,100.0,rapids,MN,0.2846009623993531
tedrowoh,tedrowny,tedrow,OH,NY,83.33333333333334,tedrow,PA,0.0259794308996445
pipercityil,pipercityca,piper city,IL,CA,83.33333333333334,piper city,VA,0.4645090331104248
raubsvillepa,raubsvillepa,raubsville,PA,PA,100.0,raubsville,PA,0.0673338380874489
loyalhannapa,loyalhannapa,loyalhanna,PA,PA,100.0,loyalhanna,PA,0.0496484388263135
jamestownla,jamestownca,jamestown,LA,CA,100.0,jamestown,RI,0.1925635091996229
elderonwi,elderonwa,elderon,WI,WA,87.5,elderon,PA,0.0259794308996445
edgewaterjw,edgewaterco,edgewater,JW,CO,100.0,edgewater,NJ,0.2469835971135185
st.ignatiusmt,st.ignatiusak,st. ignatius,MT,AK,62.5,st. ignatius,VT,0.7324291186922878
berlinmd,berlinmd,berlin,MD,MD,100.0,berlin,PA,0.0839885452888693
franksfieldwi,franksfieldmo,franks field,WI,MO,75.0,franks field,HI,0.692588828517818
speerspa,speerspa,speers,PA,PA,100.0,speers,PA,0.0496484388263135
koontzlakein,koontzlakein,koontz lake,IN,IN,100.0,koontz lake,IN,0.2726517898958145
centerossipeenh,centerossipeeco,center ossipee,NH,CO,90.5,center ossipee,NH,0.3532947481251077
smithlandky,smithlandky,smithland,KY,KY,100.0,smithland,KY,0.0467781084926376
locknrytx,locknrytx,locknry,TX,TX,85.71428571428571,locknry,PA,0.0259794308996445
lowellvileoh,lowellvileoh,lowellvile,OH,OH,90.9090909090909,lowellvile,OH,0.0373012794621199
emelleal,emellega,emelle,AL,GA,100.0,emelle,PA,0.0259794308996445
warsawnc,warsawnc,warsaw,NC,NC,100.0,warsaw,MO,0.0591121687861321
buchananva,buchananva,buchanan,VA,VA,100.0,buchanan,IA,0.2185211708659124
locohillsnm,locohillsca,loco hills,NM,CA,81.81818181818183,loco hills,KY,0.1803497050908042
mustangtx,mustangok,mustang,TX,OK,100.0,mustang,OK,0.1512249121480798
bathnc,bathme,bath,NC,ME,100.0,bath,ME,0.4705219978591355
rustonwa,rustonla,ruston,WA,LA,100.0,ruston,LA,0.0601926739649647
endersne,endersne,enders,NE,NE,83.33333333333334,enders,PA,0.0259794308996445
fortfortpa,fortfortpa,fort fort,PA,PA,90.0,fort fort,CO,0.1327579077544467
druidhillsga,druidhillsga,druid hills,GA,GA,100.0,druid hills,GA,0.5704241767703332
bradentonfl,bradentonfl,bradenton,FL,FL,100.0,bradenton,FL,0.3374131928168316
walnutks,walnutca,walnut,KS,CA,100.0,walnut,AR,0.1351825861806227
langdonks,langdonnd,langdon,KS,ND,100.0,langdon,ND,0.3889278464317063
miamitx,miamitx,miami,TX,TX,100.0,miami,FL,0.4373232108510115
berrycreekca,berrycreekca,berry creek,CA,CA,100.0,berry creek,AL,0.146531651381097
husliaak,husliaid,huslia,AK,ID,75.0,huslia,PA,0.0259794308996445
ellsworthpa,ellsworthks,ellsworth,PA,KS,100.0,ellsworth,KS,0.2877692296933712
acresgreenco,acresgreenco,acres green,CO,CO,100.0,acres green,DE,0.2334140856489348
pleasantgappa,pleasantgappa,pleasant gap,PA,PA,100.0,pleasant gap,PA,0.153818788973457
asburynj,asburyia,asbury,NJ,IA,100.0,asbury,NJ,0.0999406994272519
veldonnc,veldonnc,veldon,NC,NC,83.33333333333334,veldon,PA,0.0259794308996445
ashvillepa,ashvilleal,ashville,PA,AL,100.0,ashville,MI,0.0835974254275089
firtvne,firtvid,firtv,NE,ID,60.0,firtv,PA,0.0259794308996445
girardoh,girardoh,girard,OH,OH,100.0,girard,KS,0.0521702603297055
helperut,helperut,helper,UT,UT,100.0,helper,UT,0.2563114959228773
staffordks,staffordca,stafford,KS,CA,100.0,stafford,CT,0.3958076291449839
orangelakeyn,orangelakeny,orange lake,YN,NY,100.0,orange lake,NJ,0.1591441119665213
pleasantvillenj,pleasantvillenj,pleasantville,NJ,NJ,100.0,pleasantville,IA,0.0992536499255998
moganzala,moganzaga,moganza,LA,GA,83.33333333333334,moganza,PA,0.0259794308996445
lauerlvae,lauerlde,lauerl,VAE,DE,83.33333333333334,lauerl,PA,0.0259794308996445
esatmissoulamt,esatmissoulamt,esat missoula,MT,MT,92.3076923076923,esat missoula,MT,0.9156949190591628
moorestowm-lenolanj,moorestowm-lenolanj,moorestowm-lenola,NJ,NJ,94.11764705882352,moorestowm-lenola,NJ,0.3181690868652236
rudolphoh,rudolphsd,rudolph,OH,SD,80.0,rudolph,PA,0.0259794308996445
desmteid,desmtesd,de smte,ID,SD,85.71428571428571,de smte,PA,0.0259794308996445
huntermo,hunteroh,hunter,MO,OH,100.0,hunter,TN,0.1040114585071743
arfieldmn,arfieldnj,arfield,MN,NJ,87.5,arfield,WA,0.0472411779445297
brantlakesouthsd,brantlakesouthar,brant lake south,SD,AR,83.33333333333334,brant lake south,MA,0.0999675426827942
whiterocksd,whiterocknm,white rock,SD,NM,100.0,white rock,NM,0.4558915697262509
sanbenitotq,sanbenitotx,san benito,TQ,TX,100.0,san benito,CA,0.5432188654379039
twiningmi,twiningin,twining,MI,IN,85.71428571428571,twining,PA,0.0259794308996445
ridgwayil,ridgwaypa,ridgway,IL,PA,100.0,ridgway,PA,0.0673338380874489
packwjodia,packwjodca,packwjod,IA,CA,75.0,packwjod,PA,0.0259794308996445
buffalcitywi,buffalcityia,buffal city,WI,IA,85.71428571428571,buffal city,SD,0.0957523449963185
rockawaybeachmc,rockawaybeachor,rockaway beach,MC,OR,100.0,rockaway beach,NY,0.2965007055030716
parkwayvillageky,parkwayvillageca,parkway village,KY,CA,90.5,parkway village,CT,0.0913667497270317
marengoohb,marengoil,marengo,OHB,IL,100.0,marengo,AL,0.3762528397849424
brownstownil,brownstownin,brownstown,IL,IN,100.0,brownstown,PA,0.084633380722883
silvertonco,silvertonco,silverton,CO,CO,100.0,silverton,OR,0.0643679945365229
molenaga,molenami,molena,GA,MI,85.71428571428571,molena,PA,0.0259794308996445
capronva,capronil,capron,VA,IL,100.0,capron,IL,0.0516646472090248
pinebendmn,pinebendaz,pine bend,MN,AZ,90.5,pine bend,OR,0.174166431315851
yorkal,yorkal,york,AL,AL,100.0,york,ME,0.4320845470701359
parkwayvillageky,parkwayvillageca,parkway village,KY,CA,90.5,parkway village,CT,0.0913667497270317
virgizsd,virgiznv,virgiz,SD,NV,80.0,virgiz,PA,0.0259794308996445
hawaiianagrdensca,hawaiianagrdensca,hawaiian agrdens,CA,CA,93.75,hawaiian agrdens,HI,0.965444220956552
soudersburgp,soudersburgpa,soudersburg,P,PA,90.9090909090909,soudersburg,PA,0.0259794308996445
higginsvillemo,higginsvillemo,higginsville,MO,MO,100.0,higginsville,MO,0.0412682841143835
stewartstownpa,stewartstownpa,stewartstown,PA,PA,100.0,stewartstown,PA,0.0361012609900843
aberdeengardenswa,aberdeengardenswa,aberdeen gardens,WA,WA,90.5,aberdeen gardens,ID,0.2389892688370225
southforkestatestx,southforkestatesal,south fork estates,TX,AL,81.81818181818183,south fork estates,VA,0.263139046846665
staleyn,staleync,staley,N,NC,85.71428571428571,staley,ND,0.1253195546725445
timberlakesut,timberlakessd,timber lakes,UT,SD,90.5,timber lakes,FL,0.1901872776810415
internationalfallsn,internationalfallsmn,international falls,N,MN,100.0,international falls,MN,0.465380357178193
queensny,queensny,queens,NY,NY,100.0,queens,NY,0.3954379892429434
maxtonnc,maxtonnc,maxton,NC,NC,100.0,maxton,NC,0.1248493285767102
moweaquail,moweaquail,moweaqua,IL,IL,100.0,moweaqua,IL,0.0747409259178022
lakeviewestatesga,lakeviewestatesga,lakeview estates,GA,GA,100.0,lakeview estates,GA,0.3467935375897806
perrysvillei,perrysvillefl,perrysville,I,FL,90.5,perrysville,PA,0.0259794308996445
heoenvillewi,heoenvillepa,heoenville,WI,PA,83.33333333333334,heoenville,PA,0.0259794308996445
st.annmo,st.annga,st. ann,MO,GA,71.42857142857143,st. ann,VT,0.3086721077793609
musepa,musepa,muse,PA,PA,100.0,muse,PA,0.0361012609900843
belleriveacresom,belleriveacresal,bellerive acres,OM,AL,90.5,bellerive acres,DE,0.5917039194788598
newkingstownpa,newkingstownpa,new kingstown,PA,PA,78.57142857142857,new kingstown,RI,0.902834462412936
ririeid,ririeca,ririe,ID,CA,83.33333333333334,ririe,PA,0.0259794308996445
lancastermn,lancasterca,lancaster,MN,CA,100.0,lancaster,SC,0.2644238687491454
sanctuarytx,sanctuaryks,sanctuary,TX,KS,71.42857142857143,sanctuary,PA,0.0259794308996445
penapobrepr,penapobrepr,pena pobre,PR,PR,90.0,pena pobre,PR,0.2790598923620571
hemphilltx,hemphilltx,hemphill,TX,TX,100.0,hemphill,TX,0.0869438074314265
chatsworohia,chatsworohca,chatsworoh,IA,CA,90.0,chatsworoh,PA,0.0259794308996445
columbiaal,columbiaca,columbia,AL,CA,100.0,columbia,OR,0.1419722346067793
elizabethi,elizabethco,elizabeth,I,CO,100.0,elizabeth,NC,0.1733180927303607
altamontny,altamontny,altamont,NY,NY,100.0,altamont,TN,0.0841071685156685
gilacrossingaz,gilacrossingma,gila crossing,AZ,MA,75.0,gila crossing,AZ,0.5419368190589293
ebrlinga,ebrlinks,ebrlin,GA,KS,85.71428571428571,ebrlin,PA,0.0259794308996445
signalmountaintn,signalmountaintn,signal mountain,TN,TN,100.0,signal mountain,TN,0.2692231502641459
portlndsy,portlndct,portlnd,SY,CT,87.5,portlnd,ME,0.1799668811748295
taospueblonm,taospueblonm,taos pueblo,NM,NM,100.0,taos pueblo,NM,0.9881235399774972
chinohillsca,chinohillsca,chino hills,CA,CA,100.0,chino hills,AZ,0.4045604465304993
pelicanbaytx,pelicanbaytx,pelican bay,TX,TX,100.0,pelican bay,MN,0.2189682276534549
charlottecourthouseva,charlottecourthouseva,charlotte court house,VA,VA,100.0,charlotte court house,VA,0.8041767973094702
roanokela,roanokeal,roanoke,LA,AL,100.0,roanoke,VA,0.3741830784271167
linwoodpa,linwoodpa,linwood,PA,PA,100.0,linwood,NJ,0.1193086386795787
grubbsar,grubbsco,grubbs,AR,CO,66.66666666666666,grubbs,PA,0.0259794308996445
fincastletn,fincastletn,fincastle,TN,TN,100.0,fincastle,TN,0.0961466627961799
