OriginalCityStateID,NewCityStateID,City,OriginalState,NewState,MatchValue
irklandil,irklandil,irkland,IL,IL,87.5
imamitx,imamitx,imami,TX,TX,100.0
alcaldefnm,alcaldeaz,alcalde,FNM,AZ,83.33333333333334
st.lucasia,st.lucasmo,st. lucas,IA,MO,77.77777777777779
masoncityil,masoncityil,mason city,IL,IL,100.0
pineriverwi,pineriveraz,pine river,WI,AZ,90.5
rowlesburgwv,rowlesburgma,rowlesburg,WV,MA,83.33333333333334
polkvillecn,polkvillect,polkville,CN,CT,88.88888888888889
melbourneia,melbournear,melbourne,IA,AR,100.0
mountolivems,mountoliveal,mount olive,MS,AL,100.0
jenningsmi,jenningsla,jennings,MI,LA,100.0
pinedaleaz,pinedaleaz,pinedale,AZ,AZ,90.5
cavaliernd,cavaliernd,cavalier,ND,ND,100.0
cumberlandgapftn,cumberlandgapfin,cumberland gapf,TN,IN,90.5
goldengrovesc,goldengrovesc,golden grove,SC,SC,100.0
kiblerar,kibleral,kibler,AR,AL,75.0
santiagowa,santiagoga,santiago,WA,GA,83.33333333333334
orangevilleil,orangevilleut,orangeville,IL,UT,100.0
piamaz,piamaz,piam,AZ,AZ,75.0
dicoenstx,dicoenstx,dicoens,TX,TX,85.71428571428571
roxburyks,roxburywi,roxbury,KS,WI,100.0
kanoshuk,kanoshor,kanosh,UK,OR,80.0
mocksvillenb,mocksvillenc,mocksville,NB,NC,100.0
johnscreekga,johnscreekga,johns creek,GA,GA,100.0
pattersonca,pattersonca,patterson,CA,CA,100.0
highlandparkmi,highlandparkmi,highland park,MI,MI,100.0
poolerga,poolerga,pooler,GA,GA,100.0
harrellsvillenc,harrellsvillega,harrellsville,NC,GA,92.3076923076923
ineztx,ineztx,inez,TX,TX,100.0
springdalear,springdalear,springdale,AR,AR,100.0
lamarok,lamarar,lamar,OK,AR,100.0
bronxvilleyy,bronxvilleyny,bronxvilley,Y,NY,90.5
oaklandca,oaklandca,oakland,CA,CA,100.0
fawngovepa,fawngovemo,fawn gove,PA,MO,70.0
eastonil,eastonca,easton,IL,CA,100.0
vailndaca,vailndaaz,vailnda,CA,AZ,90.5
whittenia,whittenfl,whitten,IA,FL,83.33333333333334
chatmossva,chatmossva,chatmoss,VA,VA,100.0
morrisonil,morrisonil,morrison,IL,IL,100.0
tellicovillagetn,tellicovillagetn,tellico village,TN,TN,100.0
dyewms,dyewms,dyew,MS,MS,75.0
millvillagep,millvillageny,mill village,P,NY,85.71428571428571
blackriverfallswi,blackriverfallswi,black river falls,WI,WI,100.0
bridgermt,bridgertx,bridger,MT,TX,80.0
algonaia,algonaia,algona,IA,IA,100.0
luism.cintronpr,luism.cintronpr,luis m. cintron,PR,PR,100.0
soperok,soperar,soper,OK,AR,75.0
riberanm,riberaks,ribera,NM,KS,85.71428571428571
rohrsburgpa,rohrsburgil,rohrsburg,PA,IL,88.88888888888889
magnoliazs,magnoliaar,magnolia,ZS,AR,100.0
nemahaia,nemahama,nemaha,IA,MA,85.71428571428571
meadowviewestatesky,meadowviewestatesco,meadowview estates,KY,CO,90.5
horntownok,horntownin,horntown,OK,IN,88.88888888888889
ingramwi,ingrampa,ingram,WI,PA,100.0
laddoniamo,laddoniaar,laddonia,MO,AR,90.5
pattersonspringsnc,pattersonspringsca,patterson springs,NC,CA,90.5
howetx,howetx,howe,TX,TX,100.0
shidlerok,shidlerma,shidler,OK,MA,75.0
templepa,templepa,temple,PA,PA,100.0
sonomaca,sonomaca,sonoma,CA,CA,100.0
rosmannc,rosmannc,rosman,NC,NC,83.33333333333334
granadaco,granadams,granada,CO,MS,100.0
reydonok,reydonny,reydon,OK,NY,83.33333333333334
hastingsok,hastingsmi,hastings,OK,MI,100.0
niceca,niceca,nice,CA,CA,100.0
chapinia,chapinsc,chapin,IA,SC,100.0
cedarrapidsia,cedarrapidsia,cedar rapids,IA,IA,100.0
templega,templega,temple,GA,GA,100.0
christianatn,christianatn,christiana,TN,TN,100.0
canonsburgpa,canonsburgpa,canonsburg,PA,PA,100.0
hoodca,hoodtx,hood,CA,TX,80.0
ciboloxt,cibolotx,cibolo,XT,TX,100.0
kimberlywi,kimberlywi,kimberly,WI,WI,100.0
wallaceca,wallacefl,wallace,CA,FL,100.0
locustgrovega,locustgrovega,locust grove,GA,GA,100.0
dixhillsyz,dixhillsny,dix hills,YZ,NY,100.0
redrivernm,redriveraz,red river,NM,AZ,88.88888888888889
winchestero,winchesterca,winchester,O,CA,100.0
luxoraar,luxoraar,luxora,AR,AR,100.0
st.jotx,st.jofl,st. jo,TX,FL,66.66666666666666
watkinsia,watkinstx,watkins,IA,TX,85.71428571428571
jenisonmi,jenisonmi,jenison,MI,MI,100.0
exelandwi,exelandmi,exeland,WI,MI,85.71428571428571
garfieldks,garfieldnj,garfield,KS,NJ,100.0
dewittil,dewittar,de witt,IL,AR,100.0
pinehavenwy,pinehavenaz,pine haven,WY,AZ,90.5
livnoiala,livnoiala,livnoia,LA,LA,85.71428571428571
winderga,winderga,winder,GA,GA,100.0
gracetonpa,gracetonga,graceton,PA,GA,75.0
dolandusd,dolanduca,dolandu,SD,CA,83.33333333333334
mathistonms,mathistontx,mathiston,MS,TX,90.5
cntertonar,cntertonar,cnterton,AR,AR,88.88888888888889
citrusspringsfl,citrusspringsfl,citrus springs,FL,FL,100.0
ollieya,ollieal,ollie,YA,AL,83.33333333333334
geotysburgsd,geotysburgsd,geotysburg,SD,SD,90.0
dunnellmn,dunnellme,dunnell,MN,ME,100.0
weierdi,weierid,weier,DI,ID,83.33333333333334
laselvabeachca,laselvabeachca,la selva beach,CA,CA,100.0
tahokatx,tahokatx,tahoka,TX,TX,100.0
duncanaz,duncanok,duncan,AZ,OK,100.0
shamrockok,shamrocktx,shamrock,OK,TX,100.0
tharptownpa,tharptownwi,tharptown,PA,WI,80.0
kronnewetterwi,kronnewetterwi,kronnewetter,WI,WI,100.0
defiancemo,defianceoh,defiance,MO,OH,100.0
summitsh,summitaz,summit,SH,AZ,100.0
rugbynd,rugbynd,rugby,ND,ND,100.0
mooresvillemo,mooresvillein,mooresville,MO,IN,100.0
cliftonmaz,cliftonaz,clifton,MAZ,AZ,100.0
weippeiw,weippenh,weippe,IW,NH,71.42857142857143
falconheightstx,falconheightsmn,falcon heights,TX,MN,100.0
riogaktx,riogakwi,riogak,TX,WI,90.5
detmoldmd,detmoldoh,detmold,MD,OH,75.0
pocahontasia,pocahontasia,pocahontas,IA,IA,100.0
cundiyonm,cundiyoca,cundiyo,NM,CA,66.66666666666666
ellstonia,ellstonmo,ellston,IA,MO,87.5
cpecharlesva,cpecharlesva,cpe charles,VA,VA,91.66666666666666
ackleyia,ackleyia,ackley,IA,IA,100.0
lyttonia,lyttonut,lytton,IA,UT,100.0
kalispellmt,kalispellmt,kalispell,MT,MT,100.0
westhammondnm,westhammondnm,west hammond,NM,NM,100.0
jewtttx,jewtttx,jewtt,TX,TX,83.33333333333334
mulvanelks,mulvaneks,mulvane,LKS,KS,100.0
kaufmantx,kaufmantx,kaufman,TX,TX,100.0
bridgecitytx,bridgecitytx,bridge city,TX,TX,100.0
lenkervillepa,lenkervillenv,lenkerville,PA,NV,90.9090909090909
yeringtonnv,yeringtonnv,yerington,NV,NV,100.0
chitenangony,chitenangony,chitenango,NY,NY,90.9090909090909
heritagehillsny,heritagehillsny,heritage hills,NY,NY,100.0
southdennisma,southdennisma,south dennis,MA,MA,100.0
elmontny,elmontny,elmont,NY,NY,100.0
irondaeal,irondaeal,irondae,AL,AL,87.5
lewistownm,lewistownil,lewistown,M,IL,100.0
st.leofl,st.leofl,st. leo,FL,FL,66.66666666666666
livoniain,livoniaga,livonia,IN,GA,100.0
wewcomelax,wewcomenc,wewcome,LAX,NC,85.71428571428571
bellamyal,bellamyca,bellamy,AL,CA,90.5
vaughnsvilleoh,vaughnsvillemd,vaughnsville,OH,MD,83.33333333333334
covingtonk,covingtonga,covington,K,GA,100.0
pajaroca,pajaroca,pajaro,CA,CA,100.0
shanikoor,shanikodc,shaniko,OR,DC,75.0
brahammn,brahammn,braham,MN,MN,100.0
shaerlakeca,shaerlakemn,shaer lake,CA,MN,83.33333333333334
wataugatx,wataugatx,watauga,TX,TX,100.0
uniondaleny,uniondaleny,uniondale,NY,NY,100.0
amherstdalewv,amherstdalema,amherstdale,WV,MA,90.5
casscitymi,casscitymi,cass city,MI,MI,100.0
simthfieldnc,simthfieldnc,simthfield,NC,NC,90.0
perezvilletx,perezvilletx,perezville,TX,TX,100.0
mercervillejn,mercervillenj,mercerville,JN,NJ,100.0
hdsonlakein,hdsonlakein,hdson lake,IN,IN,90.9090909090909
merrickny,merrickny,merrick,NY,NY,100.0
oleyal,oleypa,oley,AL,PA,100.0
taylorsislandmd,taylorsislandal,taylors island,MD,AL,90.5
fayettevillear,fayettevillear,fayetteville,AR,AR,100.0
camdenmo,camdenal,camden,MO,AL,100.0
hallrns,hallrak,hallr,NS,AK,80.0
fairoaksva,fairoaksca,fair oaks,VA,CA,100.0
colliervilletn,colliervilletn,collierville,TN,TN,100.0
knoxvilleia,knoxvilleia,knoxville,IA,IA,100.0
lewisvillewa,lewisvillewa,lewisville,WA,WA,100.0
kandiyohimn,kandiyohiak,kandiyohi,MN,AK,80.0
edisonga,edisonga,edison,GA,GA,100.0
rossburgoh,rossburgoh,rossburg,OH,OH,90.5
miamimo,miamiaz,miami,MO,AZ,100.0
centervillemo,centervillemo,centerville,MO,MO,100.0
sandylevelv,sandylevelor,sandy level,V,OR,90.5
opalnva,opalnal,opaln,VA,AL,66.66666666666666
dllaswi,dllasga,dllas,WI,GA,83.33333333333334
scotlandin,scotlandpa,scotland,IN,PA,100.0
clintonpa,clintonaz,clinton,PA,AZ,100.0
shawneehillsoh,shawneehillsoh,shawnee hills,OH,OH,100.0
bertramtx,bertramtx,bertram,TX,TX,100.0
lomagrandetx,lomagrandeco,loma grande,TX,CO,90.5
floavistabnm,floavistanm,floa vista,BNM,NM,90.9090909090909
redbmdpil,redbmdil,red bmd,PIL,IL,85.71428571428571
dallastx,dallastx,dallas,TX,TX,100.0
bosquefarmsmn,bosquefarmsnm,bosque farms,MN,NM,100.0
sarahannwv,sarahanntx,sarah ann,WV,TX,80.0
westwoodmo,westwoodca,westwood,MO,CA,100.0
fosstonnm,fosstonmn,fosston,NM,MN,100.0
newbostonil,newbostonnh,new boston,IL,NH,100.0
portalleganypa,portalleganypa,port allegany,PA,PA,100.0
crockerwa,crockerwa,crocker,WA,WA,100.0
grossepointewoodsmi,grossepointewoodsmi,grosse pointe woods,MI,MI,100.0
bellhillwa,bellhillca,bell hill,WA,CA,90.5
quincymi,quincymi,quincy,MI,MI,100.0
clmibinghillia,clmibinghillco,clmibing hill,IA,CO,77.77777777777779
trego-rohrersvlilestationmd,trego-rohrersvlilestationmi,trego-rohrersvlile station,MD,MI,69.23076923076923
helenams,helenams,helena,MS,MS,100.0
stockbridgemi,stockbridgemi,stockbridge,MI,MI,100.0
prinsburgmn,prinsburgar,prinsburg,MN,AR,80.0
springfieldil,springfieldil,springfield,IL,IL,100.0
gardendaletx,gardendaletx,gardendale,TX,TX,100.0
conshohockenpa,conshohockenpa,conshohocken,PA,PA,100.0
franklingrovexsl,franklingrovega,franklin grove,XSL,GA,90.5
rosedaleca,rosedaleca,rosedale,CA,CA,100.0
broaviewparkfl,broaviewparkfl,broaview park,FL,FL,92.85714285714286
redcreekgny,redcreekga,red creek,GNY,GA,90.0
southmonroemi,southmonroemi,south monroe,MI,MI,100.0
edeni,edenny,eden,I,NY,100.0
ahzeltonid,ahzeltonca,ahzelton,ID,CA,75.0
beaumonttx,beaumonttx,beaumont,TX,TX,100.0
bruinpa,bruinpa,bruin,PA,PA,66.66666666666666
summitlakewi,summitlakeaz,summit lake,WI,AZ,90.5
grandwoodparkil,grandwoodparkil,grandwood park,IL,IL,100.0
odemtx,odemtx,odem,TX,TX,100.0
miamilakesfl,miamilakesfl,miami lakes,FL,FL,100.0
lincolnuniversitypa,lincolnuniversitypa,lincoln university,PA,PA,90.5
lofallwa,lofallwa,lofall,WA,WA,100.0
davistonal,davistonca,daviston,AL,CA,90.5
lacenterky,lacenterky,la center,KY,KY,100.0
lakewoopca,lakewoopca,lakewoop,CA,CA,87.5
souhtemplepa,souhtemplepa,souh temple,PA,PA,91.66666666666666
northfortmyersfl,northfortmyersfl,north fort myers,FL,FL,100.0
twinsburgheightsoh,twinsburgheightsoh,twinsburg heights,OH,OH,90.5
mcadenvillenc,mcadenvillega,mcadenville,NC,GA,80.0
laflinjpa,laflinjpa,laflinj,PA,PA,90.5
rheoosiamo,rheoosiail,rheo osia,MO,IL,77.77777777777779
mockingbirdvalleyky,mockingbirdvalleyoh,mockingbird valley,KY,OH,75.0
starvalleyaz,starvalleyaz,star valley,AZ,AZ,100.0
knigstonmn,knigstonil,knigston,MN,IL,87.5
chestersc,chestersc,chester,SC,SC,100.0
vanedrvoortar,vanedrvoorttx,vanedrvoort,AR,TX,90.5
ikngstonmn,ikngstonil,ikngston,MN,IL,87.5
st.maryspointmno,st.maryspointga,st. marys point,MNO,GA,90.5
rutledgepa,rutledgetn,rutledge,PA,TN,100.0
crossmounatintx,crossmounatintx,cross mounatin,TX,TX,92.85714285714286
wintervillenc,wintervillenc,winterville,NC,NC,100.0
cubaal,cubail,cuba,AL,IL,100.0
mathistonmh,mathistontx,mathiston,MH,TX,90.5
neoshowi,neoshomo,neosho,WI,MO,100.0
landrumsc,landrumsc,landrum,SC,SC,100.0
grayhawkmo,grayhawkga,grayhawk,MO,GA,90.5
cialepr,cialepr,ciale,PR,PR,83.33333333333334
onalaskawa,onalaskatx,onalaska,WA,TX,100.0
shilohal,shilohil,shiloh,AL,IL,100.0
evansmillsny,evansmillsco,evans mills,NY,CO,90.5
chelyanwv,chelyanal,chelyan,WV,AL,71.42857142857143
gilmaniw,gilmanil,gilman,IW,IL,100.0
hearnetx,hearnetx,hearne,TX,TX,100.0
middleportupa,middleportny,middleport,UPA,NY,100.0
fairfieldtn,fairfieldal,fairfield,TN,AL,100.0
marinaeca,marinaca,marina,ECA,CA,100.0
panguitchut,panguitchut,panguitch,UT,UT,100.0
watsonla,watsonla,watson,LA,LA,100.0
fennvillemi,fennvillemi,fennville,MI,MI,100.0
lamirhdaca,lamirhdaca,la mirhda,CA,CA,88.88888888888889
valentinene,valentinene,valentine,NE,NE,100.0
wakarusaks,wakarusain,wakarusa,KS,IN,100.0
ettrickqwi,ettrickva,ettrick,QWI,VA,100.0
avonbc,avonco,avon,BC,CO,100.0
radcliffeia,radcliffeky,radcliffe,IA,KY,90.5
westbuechelky,westbuechelky,west buechel,KY,KY,100.0
cadontiw,cadontwi,cadont,IW,WI,83.33333333333334
ripleyil,ripleyms,ripley,IL,MS,100.0
bainbridgepa,bainbridgepa,bainbridge,PA,PA,100.0
ellwoodcitypa,ellwoodcitypa,ellwood city,PA,PA,100.0
miltonla,miltonla,milton,LA,LA,100.0
bryantownmd,bryantownar,bryantown,MD,AR,90.5
californiahotspringsca,californiahotspringsmd,california hot springs,CA,MD,90.5
kronenwetterwiq,kronenwetterwi,kronenwetter,WIQ,WI,100.0
frankfortsd,frankfortil,frankfort,SD,IL,100.0
rockwellar,rockwellar,rockwell,AR,AR,100.0
palisadestx,palisadesco,palisades,TX,CO,90.5
bellarookoh,bellarookca,bellarook,OH,CA,90.5
colonialparkpa,colonialparkpa,colonial park,PA,PA,100.0
litchfieldca,litchfieldct,litchfield,CA,CT,100.0
newyorkmillsyn,newyorkmillsmn,new york mills,YN,MN,100.0
strausstownpa,strausstownky,strausstown,PA,KY,85.71428571428571
russiaoh,russiams,russia,OH,MS,83.33333333333334
lakekoshkonongwi,lakekoshkonongwi,lake koshkonong,WI,WI,100.0
atwoodks,atwoodks,atwood,KS,KS,100.0
topazsca,topazla,topaz,SCA,LA,75.0
mareniscomi,mareniscoaz,marenisco,MI,AZ,80.0
bloomingdaletn,bloomingdaletn,bloomingdale,TN,TN,100.0
sanpatrickotx,sanpatrickotx,san patricko,TX,TX,72.72727272727273
lulingtx,lulingtx,luling,TX,TX,100.0
lakebutlermfl,lakebutlerfl,lake butler,MFL,FL,100.0
commercega,commercega,commerce,GA,GA,100.0
gililammo,gililamca,gililam,MO,CA,85.71428571428571
mlerosema,mlerosema,mlerose,MA,MA,100.0
lockportheightsla,lockportheightsla,lockport heights,LA,LA,100.0
lebanonva,lebanonva,lebanon,VA,VA,100.0
northmankatomn,northmankatomn,north mankato,MN,MN,100.0
harisbxrgil,harisbxrgmn,harisbxrg,IL,MN,83.33333333333334
orrstownpa,orrstownoh,orrstown,PA,OH,88.88888888888889
pinelevelfl,pinelevelal,pine level,FL,AL,100.0
yorktownin,yorktownin,yorktown,IN,IN,100.0
princetonnj,princetonnj,princeton,NJ,NJ,100.0
rainieror,rainieror,rainier,OR,OR,100.0
vandivermo,vandiveral,vandiver,MO,AL,100.0
genevaal,genevaal,geneva,AL,AL,100.0
valleyheadal,valleyheadal,valley head,AL,AL,90.5
ferndaelmd,ferndaelmd,ferndael,MD,MD,87.5
cudjoekeyfl,cudjoekeyfl,cudjoe key,FL,FL,100.0
southglensfallsny,southglensfallsny,south glens falls,NY,NY,100.0
hartfordct,hartfordct,hartford,CT,CT,100.0
garrettparkmd,garrettparkmd,garrettp ark,MD,MD,91.66666666666666
elmdaleks,elmdaletx,elmdale,KS,TX,85.71428571428571
syracuseks,syracuseks,syracuse,KS,KS,100.0
ardentownde,ardentownca,ardentown,DE,CA,88.88888888888889
rosevillepa,rosevilleca,roseville,PA,CA,100.0
folsompa,folsompa,folsom,PA,PA,100.0
cayceky,caycesc,cayce,KY,SC,100.0
kensingtonparkl,kensingtonparkfl,kensington park,L,FL,100.0
pettustx,pettusmo,pettus,TX,MO,83.33333333333334
monmouthia,monmouthil,monmouth,IA,IL,100.0
hambergnd,hambergar,hamberg,ND,AR,85.71428571428571
lakedallastx,lakedallastx,lake dallas,TX,TX,100.0
fairviewok,fairviewok,fairview,OK,OK,100.0
debaryfl,debaryfl,debary,FL,FL,100.0
senecavillerh,senecavilleil,senecaville,RH,IL,90.5
northriversdeli,northriversdeil,north riversde,LI,IL,93.33333333333333
glassboronj,glassboronj,glassboro,NJ,NJ,100.0
millingtonil,millingtonmi,millington,IL,MI,100.0
kalamawa,kalamawa,kalama,WA,WA,100.0
chicopesks,chicopesca,chicopes,KS,CA,90.5
lockharta,lockhartfl,lockhart,A,FL,100.0
dentonne,dentonmd,denton,NE,MD,100.0
lipantx,lipanil,lipan,TX,IL,80.0
mocksvillenc,mocksvillenc,mocksville,NC,NC,100.0
foresthillca,foresthillca,foresthill,CA,CA,100.0
newfoldenmn,newfoldenpa,newfolden,MN,PA,77.77777777777779
yanceyvillen,yanceyvillenc,yanceyville,N,NC,100.0
madisonfl,madisonfl,madison,FL,FL,100.0
quintanatx,quintanaca,quintana,TX,CA,88.88888888888889
hwiteoaktx,hwiteoaktx,hwite oak,TX,TX,88.88888888888889
kolaih,kolahi,kola,IH,HI,80.0
dextermi,dextermi,dexter,MI,MI,100.0
palcoks,palcomt,palco,KS,MT,80.0
chaseks,chaseal,chase,KS,AL,71.42857142857143
oakhillks,oakhillfl,oak hill,KS,FL,100.0
holidayfl,holidayfl,holiday,FL,FL,100.0
gakonak,gakonca,gakon,AK,CA,66.66666666666666
akronmi,akronco,akron,MI,CO,100.0
cherryvillenc,cherryvillenc,cherryville,NC,NC,100.0
calhanco,calhanak,calhan,CO,AK,83.33333333333334
meadowviewestatesky,meadowviewestatesco,meadowview estates,KY,CO,90.5
cnaonnm,cnaonca,cnaon,NM,CA,83.33333333333334
shruboakny,shruboakny,shrub oak,NY,NY,100.0
daltongardensid,daltongardensid,dalton gardens,ID,ID,100.0
oakleymi,oakleyca,oakley,MI,CA,100.0
dufweyut,dufweyma,dufwey,UT,MA,66.66666666666666
eschbachwa,eschbachmn,eschbach,WA,MN,66.66666666666666
eatontonga,eatontonga,eatonton,GA,GA,100.0
uriewy,urieco,urie,WY,CO,75.0
sacketsharborny,sacketsharborny,sackets harbor,NY,NY,100.0
glenridgenj,glenridgenj,glen ridge,NJ,NJ,100.0
wallacetonpa,wallacetonfl,wallaceton,PA,FL,90.5
dormontpa,dormontpa,dormont,PA,PA,100.0
nipinnawaseeca,nipinnawaseemo,nipinnawasee,CA,MO,87.5
irenamo,irenala,irena,MO,LA,80.0
newburyporttma,newburyportma,newburyport,TMA,MA,100.0
lowmooria,lowmooril,low moor,IA,IL,75.0
fortworthtx,fortworthtx,fort worth,TX,TX,100.0
lynxvillewi,lynxvilleal,lynxville,WI,AL,77.77777777777779
amburgil,amburgar,amburg,IL,AR,85.71428571428571
fairfaxmmn,fairfaxmmn,fairfaxm,MN,MN,90.5
coopersburgpa,coopersburgpa,coopersburg,PA,PA,100.0
mauldincs,mauldinsc,mauldin,CS,SC,100.0
washtucnawa,washtucnail,washtucna,WA,IL,75.0
durbigwv,durbigwv,durbig,WV,WV,66.66666666666666
highlandheightsoh,highlandheightsoh,highland heights,OH,OH,100.0
southshoresd,southshoreil,south shore,SD,IL,100.0
millcreekil,millcreekwa,mill creek,IL,WA,100.0
snowmassvillageco,snowmassvillageco,snowmass village,CO,CO,100.0
plumsteadvillepa,plumsteadvillepa,plumsteadville,PA,PA,100.0
bourbonmo,bourbonmo,bourbon,MO,MO,100.0
gasquetca,gasquetma,gasquet,CA,MA,66.66666666666666
goldendalewa,goldendalewa,goldendale,WA,WA,100.0
harriskia,harriskmn,harrisk,IA,MN,90.5
muylintx,muylinsc,muylin,TX,SC,71.42857142857143
uticamq,uticami,utica,MQ,MI,100.0
miiayla,miiayor,miiay,LA,OR,80.0
peconicny,peconicnm,peconic,NY,NM,80.0
plymouthnc,plymouthnc,plymouth,NC,NC,100.0
canaloumo,canalouva,canalou,MO,VA,90.5
loganut,loganut,logan,UT,UT,100.0
remindervilleoh,remindervilleoh,reminderville,OH,OH,100.0
northwilkesboroncx,northwilkesboronc,north wilkesboro,NCX,NC,100.0
amherstwj,amherstma,amherst,WJ,MA,100.0
normannc,normanok,norman,NC,OK,100.0
fanningspringsfl,fanningspringspa,fanning springs,FL,PA,90.5
fairfieldok,fairfieldal,fairfield,OK,AL,100.0
fortgainesga,fortgainesga,fort gaines,GA,GA,100.0
gooseareeksc,gooseareeksc,goose areek,SC,SC,90.9090909090909
crestone,crestonia,creston,E,IA,100.0
st.augustineshoresl,st.augustineshoresfl,st. augustine shores,L,FL,86.36363636363636
wolverinelakemi,wolverinelakemi,wolverine lake,MI,MI,100.0
wimletteil,wimletteil,wimlette,IL,IL,87.5
oakridgenc,oakridgenc,oakr idge,NC,NC,88.88888888888889
piffardny,piffardct,piffard,NY,CT,71.42857142857143
williamsburgco,williamsburgfl,williamsburg,CO,FL,100.0
pachutams,pachutafl,pachuta,MS,FL,75.0
oxfordal,oxfordal,oxford,AL,AL,100.0
lakeprovidencela,lakeprovidencela,lake providence,LA,LA,100.0
parkdaleor,parkdaleca,parkdale,OR,CA,88.88888888888889
griswoldia,griswoldct,griswold,IA,CT,71.42857142857143
swanquarternc,swanquarterdc,swan quarter,NC,DC,75.0
oysterbaycoveny,oysterbaycoveny,oyster bay cove,NY,NY,100.0
hissopal,hissopca,hissop,AL,CA,83.33333333333334
gayordmn,gayordmn,gayord,MN,MN,85.71428571428571
monroewa,monroewa,monroe,WA,WA,100.0
castlehaynenc,castlehaynenc,castle hayne,NC,NC,100.0
willisks,willistx,willis,KS,TX,100.0
unhoncitymi,unhoncitymi,unhon city,MI,MI,90.0
sherrillny,sherrillny,sherrill,NY,NY,100.0
mikestx,mikesia,mikes,TX,IA,75.0
cliftonhillmo,cliftonhillaz,clifton hill,MO,AZ,90.5
bodegabayca,bodegabayca,bodega bay,CA,CA,100.0
edmondk,edmondok,edmond,K,OK,100.0
coldfootak,coldfootca,coldfoot,AK,CA,75.0
centrevilleova,centrevilleal,centreville,OVA,AL,100.0
lakesenecaoh,lakesenecawi,lake seneca,OH,WI,81.81818181818183
hamptonia,hamptonia,hampton,IA,IA,100.0
lelandia,lelandfl,leland,IA,FL,100.0
twinlakesmn,twinlakesca,twin lakes,MN,CA,100.0
soldiercreeksd,soldiercreekca,soldier creek,SD,CA,84.61538461538461
daytonin,daytonin,dayton,IN,IN,100.0
kenilworthnj,kenilworthnj,kenilworth,NJ,NJ,100.0
newauburndn,newauburnmn,new auburn,DN,MN,70.0
moancapa,moancapa,moanca,PA,PA,83.33333333333334
fortyukonak,fortyukonco,fort yukon,AK,CO,72.72727272727273
pennvillpa,pennvillpa,pennvill,PA,PA,88.88888888888889
hallny,hallak,hall,NY,AK,80.0
asltpointny,asltpointga,aslt point,NY,GA,90.0
cedarhillmod,cedarhillmo,cedar hill,MOD,MO,100.0
zephyrovenv,zephyroveut,zephyr ove,NV,UT,60.0
juddn,judfl,jud,DN,FL,50.0
lakemoreoh,lakemoreoh,lakemore,OH,OH,100.0
rudolphoh,rudolphsd,rudolph,OH,SD,80.0
southamherstoh,southamherstoh,south amherst,OH,OH,100.0
comforttx,comforttx,comfort,TX,TX,100.0
hillsanddalesoh,hillsanddalesnh,hills and dales,OH,NH,90.5
odumga,odumtx,odum,GA,TX,75.0
toercitypa,toercitypa,toer city,PA,PA,90.0
mrtinsceekpa,mrtinsceeksd,mrtins ceek,PA,SD,83.33333333333334
southparkwy,southparkwy,south park,WY,WY,100.0
poplar-cottoncenterca,poplar-cottoncenterca,poplar-cotton center,CA,CA,100.0
chesterpa,chesterpa,chester,PA,PA,100.0
dormontpa,dormontpa,dormont,PA,PA,100.0
saynrw,saynrks,saynr,W,KS,75.0
loevllwy,loevllwy,loevll,WY,WY,83.33333333333334
westamlinuv,westamlintx,west amlin,UV,TX,90.5
colesbugia,colesbugca,colesbug,IA,CA,75.0
petersburgak,petersburgak,petersburg,AK,AK,100.0
sandlakeii,sandlakemi,sand lake,II,MI,100.0
mccutchenvilleoh,mccutchenvilleoh,mccutchenville,OH,OH,75.0
lakesarasotafl,lakesarasotafl,lake sarasota,FL,FL,100.0
bentonia,bentonar,benton,IA,AR,100.0
middleburgnc,middleburgfl,middleburg,NC,FL,100.0
chelafallswa,chelafallswa,chela falls,WA,WA,83.33333333333334
hazelparkmi,hazelparkmi,hazel park,MI,MI,100.0
nilesmi,nilesmi,niles,MI,MI,100.0
noveltymo,noveltyak,novelty,MO,AK,75.0
saukcitywi,saukcitywi,sauk city,WI,WI,100.0
delawareparknj,delawareparkoh,delaware park,NJ,OH,90.5
mullenne,mullenne,mullen,NE,NE,100.0
fairfaxok,fairfaxok,fairfax,OK,OK,100.0
sandbovnin,sandbovnor,sandbovn,IN,OR,80.0
selmava,selmaal,selma,VA,AL,100.0
acworthga,acworthga,acworth,GA,GA,100.0
germantowni,germantownil,germantown,I,IL,100.0
anthemza,anthemaz,anthem,ZA,AZ,100.0
slasal,slasaz,slas,AL,AZ,80.0
mounthermonnj,mounthermonca,mount hermon,NJ,CA,100.0
bucklandoh,bucklandma,buckland,OH,MA,100.0
edenut,edenny,eden,UT,NY,100.0
atwaterca,atwaterca,atwater,CA,CA,100.0
